bedrooms,baths,accommodates,beds,similarity_score,pool_score,effective_rank_score,price_reliability_score,rating,reviews,tenure_runs,is_weekend,is_holiday,days_until_stay,days_since_first_seen,holiday_streak_length,is_long_weekend,distance_to_target_km,lat,lng,has_wifi,has_kitchen,has_washer,has_dryer,has_ac,has_heating,has_pool,has_hot_tub,has_free_parking,has_ev_charger,has_gym,has_bbq,property_type_entire_home,property_type_private_room,location_country_code_unknown,location_state_unknown,location_city_Alki,location_city_Beacon Hill,location_city_Belltown,location_city_Belmont Shore,location_city_Bothell,location_city_Burien,location_city_Capitol Hill,location_city_Daly City,location_city_Doral,location_city_Downtown Long Beach,location_city_Downtown Seattle,location_city_East Palo Alto,location_city_Edmonds,location_city_Emerald Hills,location_city_Exeter,location_city_Foster City,location_city_Fremont,location_city_Hallandale Beach City Center,location_city_Hanford,location_city_Judkins Park,location_city_Kenmore,location_city_Kingston,location_city_Lake Forest Park,location_city_Long Beach,location_city_Lynnwood,location_city_Menlo Park,location_city_Miami,location_city_Mountain View,location_city_North Miami Beach,location_city_Palo Alto,location_city_Pike-Market,location_city_Porterville,location_city_Queen Anne,location_city_Redwood City,location_city_Renton,location_city_Sammamish,location_city_San Bruno,location_city_San Carlos,location_city_San Francisco,location_city_San Jose,location_city_San Mateo,location_city_Santa Clara,location_city_Seal Beach,location_city_Seattle,location_city_Selma,location_city_Shoreline,location_city_Snohomish,location_city_South Lake Tahoe,location_city_Springville,location_city_Stateline,location_city_Sunnyvale,location_city_Three Rivers,location_city_Town Center Mountlake Terrace,location_city_Tulare,location_city_Visalia,location_city_West Seattle,location_city_Woodinville,location_city_Zephyr Cove,location_postal_prefix_unknown,geo_bucket_0.00_0.00,month_apr,month_mar,day_of_week_fri,day_of_week_mon,day_of_week_sat,day_of_week_sun,day_of_week_thu,day_of_week_tue,day_of_week_wed,day_of_month_bucket_month_end,day_of_month_bucket_week_1,day_of_month_bucket_week_2,day_of_month_bucket_week_3,day_of_month_bucket_week_4,lead_time_bucket_days_15_30,lead_time_bucket_days_1_3,lead_time_bucket_days_31_plus,lead_time_bucket_days_4_7,lead_time_bucket_days_8_14,lead_time_bucket_same_day,holiday_window_type_regular,debug_price_date,debug_observed_at_date,debug_first_seen_date,debug_source_type,debug_source_report_id,debug_source_listing_id,debug_source_comp_id,debug_airbnb_listing_id,last_nightly_price
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.5714285714285714,4.97,122.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,2026-04-01,2026-04-01,2026-03-26,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54331303,54331303,545.0
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.5714285714285714,4.97,122.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2026-04-02,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54331303,54331303,545.0
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.5714285714285714,4.97,122.0,4.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2026-04-05,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54331303,54331303,545.0
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.5714285714285714,4.97,122.0,4.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2026-04-06,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54331303,54331303,545.0
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.5714285714285714,4.97,122.0,4.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-09,2026-04-01,2026-03-26,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54331303,54331303,555.0
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.5714285714285714,4.97,122.0,4.0,1.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-10,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54331303,54331303,555.0
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.5714285714285714,4.97,122.0,4.0,1.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-11,2026-04-01,2026-03-26,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54331303,54331303,555.0
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.5714285714285714,4.97,122.0,4.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-12,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54331303,54331303,555.0
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.14285714285714285,5.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,2026-04-01,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1455493816430701481,1455493816430701481,551.5
4.0,3.5,14.0,0.0,0.567,0.567,0.567,0.14285714285714285,5.0,6.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2026-04-02,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1455493816430701481,1455493816430701481,551.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.2857142857142857,4.79,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,2026-04-01,2026-04-01,2026-03-26,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,589412144174734713,589412144174734713,445.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.2857142857142857,4.79,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2026-04-02,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,589412144174734713,589412144174734713,445.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.2857142857142857,4.79,0.0,2.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2026-04-03,2026-04-01,2026-03-26,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,589412144174734713,589412144174734713,449.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.2857142857142857,4.79,0.0,2.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,2026-04-04,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,589412144174734713,589412144174734713,449.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,2026-04-01,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,381.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-11,2026-04-01,2026-03-30,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,472.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-12,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,472.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,2026-04-15,2026-04-01,2026-03-30,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,405.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,2026-04-16,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,405.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,1.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,2026-04-17,2026-04-01,2026-03-30,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,540.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,1.0,0.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,2026-04-18,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,540.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,2026-04-23,2026-04-01,2026-04-01,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,472.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,1.0,0.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,2026-04-24,2026-04-01,2026-03-26,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,472.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,2026-04-25,2026-04-01,2026-04-01,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,472.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,0.8571428571428571,4.92,0.0,6.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,2026-04-26,2026-04-01,2026-04-01,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,1291019377672253246,1291019377672253246,472.5
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,2026-04-01,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54129040,54129040,388.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,11.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2026-04-05,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54129040,54129040,311.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,11.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,2026-04-06,2026-04-01,2026-03-25,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54129040,54129040,311.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,11.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-11,2026-04-01,2026-03-30,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54129040,54129040,388.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,11.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-13,2026-04-01,2026-03-30,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54129040,54129040,311.0
4.0,0.0,0.0,0.0,0.567,0.567,0.567,1.0,4.98,0.0,11.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,2026-04-14,2026-04-01,2026-03-30,report_comp_price_by_date,fba9889d-0234-4b85-9e9a-95bf19facdda,d52a34f1-3e09-4f4b-bc0d-87b99b174789,54129040,54129040,311.0
